epoch,con_loss,adv_loss,dic_loss
93,0.1464,,
94,0.2992,,
94,0.1799,,
94,0.2139,,
94,0.2218,,
94,0.1561,,
94,0.2203,,
94,0.2074,,
94,0.1611,,
94,0.1718,,
94,0.1492,,
94,0.1012,,
94,0.2828,,
94,0.2296,,
94,0.1546,,
94,0.2007,,
94,0.2262,,
94,0.1509,,
94,0.1701,,
94,0.2375,,
94,0.1548,,
94,0.2116,,
94,0.218,,
94,0.1393,,
94,0.1757,,
94,0.1641,,
94,0.2191,,
94,0.1651,,
94,0.1329,,
94,0.1673,,
94,0.1729,,
94,0.1624,,
94,0.2161,,
94,0.1231,,
94,0.2354,,
94,0.2756,,
94,0.1551,,
94,0.2364,,
94,0.1702,,
94,0.1944,,
94,0.309,,
94,0.1436,,
94,0.1201,,
94,0.1387,,
94,0.2279,,
94,0.1396,,
94,0.1457,,
94,0.1335,,
94,0.1788,,
94,0.1733,,
94,0.2101,,
95,0.2446,,
95,0.1539,,
95,0.1229,,
95,0.1985,,
95,0.1815,,
95,0.1954,,
95,0.2271,,
95,0.2285,,
95,0.1733,,
95,0.0973,,
95,0.1422,,
95,0.1915,,
95,0.2518,,
95,0.1673,,
95,0.1295,,
95,0.1127,,
95,0.2005,,
95,0.2157,,
95,0.156,,
95,0.2361,,
95,0.1437,,
95,0.1949,,
95,0.2455,,
95,0.1786,,
95,0.1174,,
95,0.3261,,
95,0.1794,,
95,0.2393,,
95,0.2853,,
95,0.164,,
95,0.1722,,
95,0.1766,,
95,0.1322,,
95,0.2835,,
95,0.2982,,
95,0.2196,,
95,0.2443,,
95,0.2839,,
95,0.1457,,
95,0.2175,,
95,0.1839,,
95,0.1502,,
95,0.179,,
95,0.2029,,
95,0.1492,,
95,0.232,,
95,0.1656,,
95,0.1156,,
95,0.1785,,
95,0.2982,,
96,0.1223,,
96,0.133,,
96,0.2024,,
96,0.2028,,
96,0.1632,,
96,0.1273,,
96,0.232,,
96,0.2153,,
96,0.1358,,
96,0.285,,
96,0.215,,
96,0.2229,,
96,0.1897,,
96,0.2279,,
96,0.2123,,
96,0.2642,,
96,0.1631,,
96,0.2126,,
96,0.1291,,
96,0.1883,,
96,0.132,,
96,0.2862,,
96,0.1993,,
96,0.2228,,
96,0.1912,,
96,0.1573,,
96,0.2275,,
96,0.1905,,
96,0.2141,,
96,0.1796,,
96,0.1862,,
96,0.151,,
96,0.2181,,
96,0.1349,,
96,0.2025,,
96,0.1598,,
96,0.2341,,
96,0.1551,,
96,0.1329,,
96,0.2334,,
96,0.2738,,
96,0.1784,,
96,0.2958,,
96,0.19,,
96,0.2486,,
96,0.2882,,
96,0.1245,,
96,0.1856,,
96,0.2524,,
96,0.1063,,
97,0.1708,,
97,0.1786,,
97,0.2279,,
97,0.1824,,
97,0.1897,,
97,0.1772,,
97,0.2477,,
97,0.1305,,
97,0.1263,,
97,0.2693,,
97,0.1094,,
97,0.14,,
97,0.2245,,
97,0.2289,,
97,0.2858,,
97,0.141,,
97,0.1895,,
97,0.2293,,
97,0.2259,,
97,0.1279,,
97,0.2715,,
97,0.3012,,
97,0.1476,,
97,0.2403,,
97,0.1382,,
97,0.1323,,
97,0.2346,,
97,0.2178,,
97,0.188,,
97,0.3382,,
97,0.1872,,
97,0.0785,,
97,0.1482,,
97,0.156,,
97,0.2047,,
97,0.2299,,
97,0.221,,
97,0.2062,,
97,0.2339,,
97,0.2177,,
97,0.1457,,
97,0.1165,,
97,0.1381,,
97,0.2882,,
97,0.2903,,
97,0.1263,,
97,0.1276,,
97,0.1967,,
97,0.3396,,
97,0.188,,
98,0.2468,,
98,0.1765,,
98,0.13,,
98,0.1121,,
98,0.2312,,
98,0.119,,
98,0.136,,
98,0.1259,,
98,0.2335,,
98,0.2334,,
98,0.2925,,
98,0.1818,,
98,0.1692,,
98,0.1387,,
98,0.2849,,
98,0.1796,,
98,0.1136,,
98,0.1501,,
98,0.3656,,
98,0.1378,,
98,0.1587,,
98,0.1019,,
98,0.2314,,
98,0.1811,,
98,0.1884,,
98,0.2462,,
98,0.18,,
98,0.2004,,
98,0.1673,,
98,0.2165,,
98,0.2459,,
98,0.3089,,
98,0.1724,,
98,0.1441,,
98,0.2977,,
98,0.2757,,
98,0.1817,,
98,0.1602,,
98,0.1344,,
98,0.2382,,
98,0.1486,,
98,0.1979,,
98,0.2732,,
98,0.2485,,
98,0.1359,,
98,0.1777,,
98,0.1774,,
98,0.2357,,
98,0.1739,,
98,0.1997,,
99,0.1026,,
99,0.2176,,
99,0.1649,,
99,0.2126,,
99,0.2159,,
99,0.1298,,
99,0.146,,
99,0.155,,
99,0.2641,,
99,0.2327,,
99,0.3456,,
99,0.0976,,
99,0.1435,,
99,0.1924,,
99,0.2494,,
99,0.2463,,
99,0.2365,,
99,0.2184,,
99,0.1737,,
99,0.1783,,
99,0.1956,,
99,0.203,,
99,0.1768,,
99,0.2687,,
99,0.1614,,
99,0.1923,,
99,0.1828,,
99,0.1763,,
99,0.0972,,
99,0.2073,,
99,0.1829,,
99,0.1811,,
99,0.1267,,
99,0.2325,,
99,0.2058,,
99,0.1485,,
99,0.221,,
99,0.3139,,
99,0.1873,,
99,0.2336,,
99,0.1423,,
99,0.1618,,
99,0.1854,,
99,0.231,,
99,0.2087,,
99,0.1456,,
99,0.1485,,
99,0.1673,,
99,0.2306,,
99,0.2211,,
100,0.2704,0.4575,1.462
100,0.1549,0.6931,1.0309
100,0.1954,0.6931,1.0778
100,0.1546,0.6931,1.0539
100,0.2476,0.6931,1.0539
100,0.2488,0.6931,1.0302
100,0.242,0.6931,1.0539
100,0.2539,0.6931,1.0552
100,0.1569,0.6931,1.0302
100,0.1252,0.6931,1.0539
100,0.1868,0.6931,1.0302
100,0.2239,0.6931,1.0539
100,0.2212,0.6931,1.0302
100,0.2375,0.6931,1.0776
100,0.2467,0.6931,1.0776
100,0.1635,0.6931,1.0302
100,0.2075,0.6931,1.0302
100,0.152,0.6931,1.0302
100,0.1936,0.6931,1.0539
100,0.2557,0.6602,1.1039
100,0.1885,0.6931,1.0609
100,0.1213,0.6931,1.0302
100,0.1951,0.6931,1.0064
100,0.1684,0.6931,1.0064
100,0.141,0.6931,1.0301
100,0.2284,0.6931,1.0064
100,0.1872,0.6931,1.0064
100,0.2634,0.6931,1.0064
100,0.2647,0.6931,1.0064
100,0.2224,0.6931,1.0064
100,0.2126,0.6931,1.0064
100,0.2147,0.6931,1.0064
100,0.1723,0.6931,1.0064
100,0.1751,0.6931,1.0064
100,0.1824,0.6931,1.0064
100,0.2713,0.6931,1.0064
100,0.1508,0.6931,1.0064
100,0.2605,0.6931,1.0064
100,0.2111,0.6931,1.0064
100,0.1673,0.6931,1.0064
100,0.339,0.6931,1.0064
100,0.2187,0.6931,1.0064
100,0.2432,0.6931,1.0064
100,0.1987,0.6931,1.0064
100,0.2675,0.6931,1.0064
100,0.2198,0.6931,1.0064
100,0.167,0.6931,1.0064
100,0.1959,0.6931,1.0064
100,0.2285,0.6931,1.0064
100,0.1689,0.6931,1.0064
101,0.2092,0.6931,1.0064
101,0.181,0.6931,1.0064
101,0.1998,0.6931,1.0064
101,0.2817,0.6931,1.0064
101,0.2697,0.6931,1.0064
101,0.2028,0.6931,1.0064
101,0.1823,0.6931,1.0064
101,0.1706,0.6931,1.0064
101,0.146,0.6931,1.0064
101,0.1283,0.6931,1.0064
101,0.2705,0.6931,1.0064
101,0.224,0.6931,1.0064
101,0.1472,0.6931,1.0064
101,0.1458,0.6931,1.0064
101,0.2585,0.6931,1.0064
101,0.1514,0.6931,1.0064
101,0.2003,0.6931,1.0064
101,0.0828,0.6931,1.0064
101,0.149,0.6931,1.0064
101,0.1473,0.6931,1.0064
101,0.2056,0.6931,1.0064
101,0.1841,0.6931,1.0064
101,0.1211,0.6931,1.0064
101,0.1694,0.6931,1.0064
101,0.2261,0.6931,1.0064
101,0.2046,0.6931,1.0064
101,0.1493,0.6931,1.0064
101,0.1392,0.6931,1.0064
101,0.1581,0.6931,1.0064
101,0.2433,0.6931,1.0064
101,0.1931,0.6931,1.0064
101,0.2983,0.6931,1.0064
101,0.1894,0.6931,1.0064
101,0.1817,0.6931,1.0064
101,0.1777,0.6931,1.0064
101,0.1186,0.6931,1.0064
101,0.189,0.6931,1.0064
101,0.2204,0.6931,1.0064
101,0.2447,0.6931,1.0064
101,0.1031,0.6931,1.0064
101,0.1427,0.6931,1.0064
101,0.2011,0.6931,1.0064
101,0.1167,0.6931,1.0064
101,0.2424,0.6931,1.0064
101,0.2169,0.6931,1.0064
101,0.2413,0.6931,1.0064
101,0.2349,0.6931,1.0064
101,0.2451,0.6931,1.0064
101,0.2641,0.6931,1.0064
101,0.211,0.6931,1.0064
102,0.3114,0.6931,1.0064
102,0.2034,0.6931,1.0064
102,0.1696,0.6931,1.0064
102,0.2486,0.6931,1.0064
102,0.2329,0.6931,1.0064
102,0.2157,0.6931,1.0064
102,0.218,0.6931,1.0064
102,0.2193,0.6931,1.0064
102,0.2717,0.6931,1.0064
102,0.2065,0.6931,1.0064
102,0.1137,0.6931,1.0064
102,0.2236,0.6931,1.0064
102,0.214,0.6931,1.0064
102,0.1203,0.6931,1.0064
102,0.1302,0.6931,1.0064
102,0.1451,0.6931,1.0064
102,0.1716,0.6931,1.0064
102,0.2041,0.6931,1.0064
102,0.1847,0.6931,1.0064
102,0.1483,0.6931,1.0064
102,0.1463,0.6931,1.0064
102,0.1668,0.6931,1.0064
102,0.1949,0.6931,1.0064
102,0.18,0.6931,1.0064
102,0.2148,0.6931,1.0064
102,0.2477,0.6931,1.0064
102,0.174,0.6931,1.0064
102,0.2448,0.6931,1.0064
102,0.2031,0.6931,1.0064
102,0.2381,0.6931,1.0064
102,0.2025,0.6931,1.0064
102,0.2235,0.6931,1.0064
102,0.2013,0.6931,1.0064
102,0.1878,0.6931,1.0064
102,0.2837,0.6931,1.0064
102,0.1811,0.6931,1.0064
102,0.1483,0.6931,1.0064
102,0.2635,0.6931,1.0064
102,0.1974,0.6931,1.0064
102,0.1778,0.6931,1.0064
102,0.1932,0.6931,1.0064
102,0.2179,0.6931,1.0064
102,0.2413,0.6931,1.0064
102,0.1514,0.6931,1.0064
102,0.1641,0.6931,1.0064
102,0.1274,0.6931,1.0064
102,0.3049,0.6931,1.0064
102,0.1809,0.6931,1.0064
102,0.1556,0.6931,1.0064
102,0.1801,0.6931,1.0064
103,0.2204,0.6931,1.0064
103,0.1236,0.6931,1.0064
103,0.1796,0.6931,1.0064
103,0.2686,0.6931,1.0064
103,0.1441,0.6931,1.0064
103,0.2191,0.6931,1.0064
103,0.1743,0.6931,1.0064
103,0.2824,0.6931,1.0064
103,0.1972,0.6931,1.0064
103,0.1543,0.6931,1.0064
103,0.1319,0.6931,1.0064
103,0.1908,0.6931,1.0064
103,0.1519,0.6931,1.0064
103,0.2493,0.6931,1.0064
103,0.1328,0.6931,1.0064
103,0.2274,0.6931,1.0064
103,0.1665,0.6931,1.0064
103,0.1341,0.6931,1.0064
103,0.1568,0.6931,1.0064
103,0.1609,0.6931,1.0064
103,0.2651,0.6931,1.0064
103,0.2439,0.6931,1.0064
103,0.1563,0.6931,1.0064
103,0.1696,0.6931,1.0064
103,0.1375,0.6931,1.0064
103,0.1653,0.6931,1.0064
103,0.1829,0.6931,1.0064
103,0.2022,0.6931,1.0064
103,0.1679,0.6931,1.0064
103,0.3727,0.6931,1.0064
103,0.1921,0.6931,1.0064
103,0.2507,0.6931,1.0064
103,0.1533,0.6931,1.0064
103,0.2232,0.6931,1.0064
103,0.1216,0.6931,1.0064
103,0.2243,0.6931,1.0064
103,0.3145,0.6931,1.0064
103,0.2132,0.6931,1.0064
103,0.2,0.6931,1.0064
103,0.3169,0.6931,1.0064
103,0.3733,0.6931,1.0064
103,0.0826,0.6931,1.0064
103,0.1873,0.6931,1.0064
103,0.1845,0.6931,1.0064
103,0.2044,0.6931,1.0064
103,0.1002,0.6931,1.0064
103,0.2952,0.6931,1.0064
103,0.1548,0.6931,1.0064
103,0.2592,0.6931,1.0064
103,0.1716,0.6931,1.0064
104,0.1958,0.6931,1.0064
104,0.1753,0.6931,1.0064
104,0.1553,0.6931,1.0064
104,0.1375,0.6931,1.0064
104,0.2299,0.6931,1.0064
104,0.1833,0.6931,1.0064
104,0.1692,0.6931,1.0064
104,0.1877,0.6931,1.0064
104,0.1919,0.6931,1.0064
104,0.1328,0.6931,1.0064
104,0.1897,0.6931,1.0064
104,0.1233,0.6931,1.0064
104,0.2537,0.6931,1.0064
104,0.1981,0.6931,1.0064
104,0.2502,0.6931,1.0064
104,0.1926,0.6931,1.0064
104,0.1723,0.6931,1.0064
104,0.3087,0.6931,1.0064
104,0.1412,0.6931,1.0064
104,0.1204,0.6931,1.0064
104,0.2338,0.6931,1.0064
104,0.1823,0.6931,1.0064
104,0.1918,0.6931,1.0064
104,0.2824,0.6931,1.0064
104,0.1174,0.6931,1.0064
104,0.1567,0.6931,1.0064
104,0.1847,0.6931,1.0064
104,0.2426,0.6931,1.0064
104,0.2456,0.6931,1.0064
104,0.2334,0.6931,1.0064
104,0.1856,0.6931,1.0064
104,0.106,0.6931,1.0064
104,0.2119,0.6931,1.0064
104,0.1832,0.6931,1.0064
104,0.2641,0.6931,1.0064
104,0.1862,0.6931,1.0064
104,0.1756,0.6931,1.0064
104,0.1828,0.6931,1.0064
104,0.2023,0.6931,1.0064
104,0.185,0.6931,1.0064
104,0.1944,0.6931,1.0064
104,0.3122,0.6931,1.0064
104,0.2414,0.6931,1.0064
104,0.1368,0.6931,1.0064
104,0.1763,0.6931,1.0064
104,0.2237,0.6931,1.0064
104,0.2697,0.6931,1.0064
104,0.2678,0.6931,1.0064
104,0.2885,0.6931,1.0064
104,0.216,0.6931,1.0064
105,0.2021,0.6931,1.0064
105,0.2115,0.6931,1.0064
105,0.2441,0.6931,1.0064
105,0.1887,0.6931,1.0064
105,0.1838,0.6931,1.0064
105,0.161,0.6931,1.0064
105,0.1568,0.6931,1.0064
105,0.1415,0.6931,1.0064
105,0.1876,0.6931,1.0064
105,0.2647,0.6931,1.0064
105,0.1453,0.6931,1.0064
105,0.1463,0.6931,1.0064
105,0.154,0.6931,1.0064
105,0.2226,0.6931,1.0064
105,0.1523,0.6931,1.0064
105,0.1596,0.6931,1.0064
105,0.2153,0.6931,1.0064
105,0.1605,0.6931,1.0064
105,0.2045,0.6931,1.0064
105,0.1898,0.6931,1.0064
105,0.2286,0.6931,1.0064
105,0.202,0.6931,1.0064
105,0.2595,0.6931,1.0064
105,0.1035,0.6931,1.0064
105,0.1124,0.6931,1.0064
105,0.2316,0.6931,1.0064
105,0.1958,0.6931,1.0064
105,0.2189,0.6931,1.0064
105,0.1134,0.6931,1.0064
105,0.2314,0.6931,1.0064
105,0.2981,0.6931,1.0064
105,0.1508,0.6931,1.0064
105,0.2302,0.6931,1.0064
105,0.1689,0.6931,1.0064
105,0.2142,0.6931,1.0064
105,0.1002,0.6931,1.0064
105,0.2316,0.6931,1.0064
105,0.1581,0.6931,1.0064
105,0.1986,0.6931,1.0064
105,0.1494,0.6931,1.0064
105,0.1514,0.6931,1.0064
105,0.3131,0.6931,1.0064
105,0.1933,0.6931,1.0064
105,0.1685,0.6931,1.0064
105,0.1309,0.6931,1.0064
105,0.1793,0.6931,1.0064
105,0.2155,0.6931,1.0064
105,0.1721,0.6931,1.0064
105,0.211,0.6931,1.0064
105,0.1886,0.6931,1.0064
106,0.1634,0.6931,1.0064
106,0.1969,0.6931,1.0064
106,0.0778,0.6931,1.0064
106,0.2106,0.6931,1.0064
106,0.2934,0.6931,1.0064
106,0.1742,0.6931,1.0064
106,0.1228,0.6931,1.0064
106,0.1802,0.6931,1.0064
106,0.2441,0.6931,1.0064
106,0.2102,0.6931,1.0064
106,0.2441,0.6931,1.0064
106,0.1834,0.6931,1.0064
106,0.2153,0.6931,1.0064
106,0.1321,0.6931,1.0064
106,0.1756,0.6931,1.0064
106,0.2329,0.6931,1.0064
106,0.1004,0.6931,1.0064
106,0.2142,0.6931,1.0064
106,0.2198,0.6931,1.0064
106,0.1552,0.6931,1.0064
106,0.1414,0.6931,1.0064
106,0.196,0.6931,1.0064
106,0.2162,0.6931,1.0064
106,0.2469,0.6931,1.0064
106,0.1685,0.6931,1.0064
106,0.1628,0.6931,1.0064
106,0.2367,0.6931,1.0064
106,0.2359,0.6931,1.0064
106,0.1774,0.6931,1.0064
106,0.2339,0.6931,1.0064
106,0.1474,0.6931,1.0064
106,0.2408,0.6931,1.0064
106,0.1012,0.6931,1.0064
106,0.0913,0.6931,1.0064
106,0.2598,0.6931,1.0064
106,0.1993,0.6931,1.0064
106,0.1669,0.6931,1.0064
106,0.2464,0.6931,1.0064
106,0.1481,0.6931,1.0064
106,0.2218,0.6931,1.0064
106,0.1667,0.6931,1.0064
106,0.1481,0.6931,1.0064
106,0.2281,0.6931,1.0064
106,0.1069,0.6931,1.0064
106,0.2376,0.6931,1.0064
106,0.0867,0.6931,1.0064
106,0.2614,0.6931,1.0064
106,0.2245,0.6931,1.0064
106,0.0892,0.6931,1.0064
106,0.166,0.6931,1.0064
107,0.3089,0.6931,1.0064
107,0.2163,0.6931,1.0064
107,0.2234,0.6931,1.0064
107,0.2078,0.6931,1.0064
107,0.2268,0.6931,1.0064
107,0.1849,0.6931,1.0064
107,0.1157,0.6931,1.0064
107,0.1067,0.6931,1.0064
107,0.2118,0.6931,1.0064
107,0.1473,0.6931,1.0064
107,0.2672,0.6931,1.0064
107,0.2042,0.6931,1.0064
107,0.1297,0.6931,1.0064
107,0.1043,0.6931,1.0064
107,0.1284,0.6931,1.0064
107,0.1844,0.6931,1.0064
107,0.2236,0.6931,1.0064
107,0.2527,0.6931,1.0064
107,0.2074,0.6931,1.0064
107,0.2268,0.6931,1.0064
107,0.1725,0.6931,1.0064
107,0.2233,0.6931,1.0064
107,0.1386,0.6931,1.0064
107,0.2096,0.6931,1.0064
107,0.1874,0.6931,1.0064
107,0.134,0.6931,1.0064
107,0.1019,0.6931,1.0064
107,0.2867,0.6931,1.0064
107,0.112,0.6931,1.0064
107,0.0941,0.6931,1.0064
107,0.1763,0.6931,1.0064
107,0.119,0.6931,1.0064
107,0.2609,0.6931,1.0064
107,0.1052,0.6931,1.0064
107,0.1295,0.6931,1.0064
107,0.2135,0.6931,1.0064
107,0.2483,0.6931,1.0064
107,0.2592,0.6931,1.0064
107,0.2287,0.6931,1.0064
107,0.2405,0.6931,1.0064
107,0.1943,0.6931,1.0064
107,0.1412,0.6931,1.0064
107,0.2203,0.6931,1.0064
107,0.2492,0.6931,1.0064
107,0.3283,0.6931,1.0064
107,0.1965,0.6931,1.0064
107,0.1867,0.6931,1.0064
107,0.1755,0.6931,1.0064
107,0.1645,0.6931,1.0064
107,0.1504,0.6931,1.0064
108,0.2715,0.6931,1.0064
108,0.1671,0.6931,1.0064
108,0.1669,0.6931,1.0064
108,0.2316,0.6931,1.0064
108,0.1783,0.6931,1.0064
108,0.0949,0.6931,1.0064
108,0.1541,0.6931,1.0064
108,0.1606,0.6931,1.0064
108,0.1889,0.6931,1.0064
108,0.2369,0.6931,1.0064
108,0.3378,0.6931,1.0064
108,0.1127,0.6931,1.0064
108,0.1298,0.6931,1.0064
108,0.1345,0.6931,1.0064
108,0.1276,0.6931,1.0064
108,0.2375,0.6931,1.0064
108,0.1768,0.6931,1.0064
108,0.2018,0.6931,1.0064
108,0.1717,0.6931,1.0064
108,0.1816,0.6931,1.0064
108,0.1635,0.6931,1.0064
108,0.1765,0.6931,1.0064
108,0.2026,0.6931,1.0064
108,0.2435,0.6931,1.0064
108,0.1967,0.6931,1.0064
108,0.2116,0.6931,1.0064
108,0.2872,0.6931,1.0064
108,0.1643,0.6931,1.0064
108,0.2828,0.6931,1.0064
108,0.2118,0.6931,1.0064
108,0.1441,0.6931,1.0064
108,0.3087,0.6931,1.0064
108,0.1348,0.6931,1.0064
108,0.2361,0.6931,1.0064
108,0.1071,0.6931,1.0064
108,0.1837,0.6931,1.0064
108,0.1503,0.6931,1.0064
108,0.1632,0.6931,1.0064
108,0.1262,0.6931,1.0064
108,0.1304,0.6931,1.0064
108,0.153,0.6931,1.0064
108,0.1788,0.6931,1.0064
108,0.2728,0.6931,1.0064
108,0.1673,0.6931,1.0064
108,0.2077,0.6931,1.0064
108,0.231,0.6931,1.0064
108,0.2034,0.6931,1.0064
108,0.1656,0.6931,1.0064
108,0.2105,0.6931,1.0064
108,0.0906,0.6931,1.0064
109,0.19,0.6931,1.0064
109,0.223,0.6931,1.0064
109,0.1879,0.6931,1.0064
109,0.1694,0.6931,1.0064
109,0.117,0.6931,1.0064
109,0.1296,0.6931,1.0064
109,0.2081,0.6931,1.0064
109,0.1114,0.6931,1.0064
109,0.2836,0.6931,1.0064
109,0.1398,0.6931,1.0064
109,0.2485,0.6931,1.0064
109,0.1055,0.6931,1.0064
109,0.1514,0.6931,1.0064
109,0.2272,0.6931,1.0064
109,0.0942,0.6931,1.0064
109,0.1977,0.6931,1.0064
109,0.2797,0.6931,1.0064
109,0.2054,0.6931,1.0064
109,0.164,0.6931,1.0064
109,0.1837,0.6931,1.0064
109,0.1606,0.6931,1.0064
109,0.1931,0.6931,1.0064
109,0.1717,0.6931,1.0064
109,0.2384,0.6931,1.0064
109,0.0977,0.6931,1.0064
109,0.266,0.6931,1.0064
109,0.2475,0.6931,1.0064
109,0.172,0.6931,1.0064
109,0.1275,0.6931,1.0064
109,0.2251,0.6931,1.0064
109,0.2108,0.6931,1.0064
109,0.1096,0.6931,1.0064
109,0.1743,0.6931,1.0064
109,0.2167,0.6931,1.0064
109,0.2109,0.6931,1.0064
109,0.2152,0.6931,1.0064
109,0.1418,0.6931,1.0064
109,0.2116,0.6931,1.0064
109,0.2396,0.6931,1.0064
109,0.1238,0.6931,1.0064
109,0.2948,0.6931,1.0064
109,0.1323,0.6931,1.0064
109,0.2246,0.6931,1.0064
109,0.1651,0.6931,1.0064
109,0.1373,0.6931,1.0064
109,0.2029,0.6931,1.0064
109,0.2376,0.6931,1.0064
109,0.1417,0.6931,1.0064
109,0.2765,0.6931,1.0064
109,0.1927,0.6931,1.0064
110,0.2474,0.6931,1.0064
110,0.2517,0.6931,1.0064
110,0.2132,0.6931,1.0064
110,0.2387,0.6931,1.0064
110,0.1129,0.6931,1.0064
110,0.1047,0.6931,1.0064
110,0.1869,0.6931,1.0064
110,0.2212,0.6931,1.0064
110,0.1282,0.6931,1.0064
110,0.169,0.6931,1.0064
110,0.1631,0.6931,1.0064
110,0.2113,0.6931,1.0064
110,0.2408,0.6931,1.0064
110,0.1645,0.6931,1.0064
110,0.1783,0.6931,1.0064
110,0.1199,0.6931,1.0064
110,0.1385,0.6931,1.0064
110,0.2002,0.6931,1.0064
110,0.2217,0.6931,1.0064
110,0.2512,0.6931,1.0064
110,0.2235,0.6931,1.0064
110,0.1029,0.6931,1.0064
110,0.3242,0.6931,1.0064
110,0.2822,0.6931,1.0064
110,0.0879,0.6931,1.0064
110,0.1496,0.6931,1.0064
110,0.2339,0.6931,1.0064
110,0.1479,0.6931,1.0064
110,0.2183,0.6931,1.0064
110,0.1986,0.6931,1.0064
110,0.195,0.6931,1.0064
110,0.192,0.6931,1.0064
110,0.1856,0.6931,1.0064
110,0.3042,0.6931,1.0064
110,0.1977,0.6931,1.0064
110,0.2238,0.6931,1.0064
110,0.2744,0.6931,1.0064
110,0.1189,0.6931,1.0064
110,0.1923,0.6931,1.0064
110,0.1744,0.6931,1.0064
110,0.2594,0.6931,1.0064
110,0.1747,0.6931,1.0064
110,0.1258,0.6931,1.0064
110,0.2119,0.6931,1.0064
110,0.1836,0.6931,1.0064
110,0.2512,0.6931,1.0064
110,0.1102,0.6931,1.0064
110,0.2205,0.6931,1.0064
110,0.2046,0.6931,1.0064
110,0.1745,0.6931,1.0064
111,0.226,0.6931,1.0064
111,0.1872,0.6931,1.0064
111,0.1718,0.6931,1.0064
111,0.2293,0.6931,1.0064
111,0.2173,0.6931,1.0064
111,0.1718,0.6931,1.0064
111,0.1973,0.6931,1.0064
111,0.2518,0.6931,1.0064
111,0.1992,0.6931,1.0064
111,0.1198,0.6931,1.0064
111,0.1704,0.6931,1.0064
111,0.1651,0.6931,1.0064
111,0.2267,0.6931,1.0064
111,0.228,0.6931,1.0064
111,0.1441,0.6931,1.0064
111,0.3069,0.6931,1.0064
111,0.1543,0.6931,1.0064
111,0.2177,0.6931,1.0064
111,0.2745,0.6931,1.0064
111,0.2065,0.6931,1.0064
111,0.3003,0.6931,1.0064
111,0.237,0.6931,1.0064
111,0.1897,0.6931,1.0064
111,0.1765,0.6931,1.0064
111,0.1493,0.6931,1.0064
111,0.1326,0.6931,1.0064
111,0.1596,0.6931,1.0064
111,0.2245,0.6931,1.0064
111,0.2378,0.6931,1.0064
111,0.1357,0.6931,1.0064
111,0.2163,0.6931,1.0064
111,0.1436,0.6931,1.0064
111,0.2578,0.6931,1.0064
111,0.2153,0.6931,1.0064
111,0.1964,0.6931,1.0064
111,0.1327,0.6931,1.0064
111,0.1662,0.6931,1.0064
111,0.1413,0.6931,1.0064
111,0.2043,0.6931,1.0064
111,0.1245,0.6931,1.0064
111,0.09,0.6931,1.0064
111,0.218,0.6931,1.0064
111,0.2121,0.6931,1.0064
111,0.1727,0.6931,1.0064
111,0.217,0.6931,1.0064
111,0.2986,0.6931,1.0064
111,0.1079,0.6931,1.0064
111,0.1668,0.6931,1.0064
111,0.195,0.6931,1.0064
111,0.2468,0.6931,1.0064
112,0.16,0.6931,1.0064
112,0.1647,0.6931,1.0064
112,0.2546,0.6931,1.0064
112,0.2419,0.6931,1.0064
112,0.1526,0.6931,1.0064
112,0.1663,0.6931,1.0064
112,0.2053,0.6931,1.0064
112,0.1858,0.6931,1.0064
112,0.1314,0.6931,1.0064
112,0.1743,0.6931,1.0064
112,0.2144,0.6931,1.0064
112,0.1261,0.6931,1.0064
112,0.1619,0.6931,1.0064
112,0.2792,0.6931,1.0064
112,0.1603,0.6931,1.0064
112,0.2356,0.6931,1.0064
112,0.2603,0.6931,1.0064
112,0.1253,0.6931,1.0064
112,0.1363,0.6931,1.0064
112,0.2015,0.6931,1.0064
112,0.1662,0.6931,1.0064
112,0.2783,0.6931,1.0064
112,0.3082,0.6931,1.0064
112,0.1723,0.6931,1.0064
112,0.1591,0.6931,1.0064
112,0.117,0.6931,1.0064
112,0.2231,0.6931,1.0064
112,0.167,0.6931,1.0064
112,0.1652,0.6931,1.0064
112,0.1688,0.6931,1.0064
112,0.2108,0.6931,1.0064
112,0.1658,0.6931,1.0064
112,0.237,0.6931,1.0064
112,0.328,0.6931,1.0064
112,0.2486,0.6931,1.0064
112,0.2511,0.6931,1.0064
112,0.3332,0.6931,1.0064
112,0.2203,0.6931,1.0064
112,0.1492,0.6931,1.0064
112,0.1515,0.6931,1.0064
112,0.2958,0.6931,1.0064
112,0.1525,0.6931,1.0064
112,0.1646,0.6931,1.0064
112,0.1668,0.6931,1.0064
112,0.1908,0.6931,1.0064
112,0.1752,0.6931,1.0064
112,0.1677,0.6931,1.0064
112,0.3422,0.6931,1.0064
112,0.1581,0.6931,1.0064
112,0.1933,0.6931,1.0064
113,0.1954,0.6931,1.0064
113,0.3033,0.6931,1.0064
113,0.1371,0.6931,1.0064
113,0.1442,0.6931,1.0064
113,0.1525,0.6931,1.0064
113,0.138,0.6931,1.0064
113,0.2914,0.6931,1.0064
113,0.2479,0.6931,1.0064
113,0.1861,0.6931,1.0064
113,0.3126,0.6931,1.0064
113,0.1574,0.6931,1.0064
113,0.2561,0.6931,1.0064
113,0.2822,0.6931,1.0064
113,0.1513,0.6931,1.0064
113,0.1319,0.6931,1.0064
113,0.26,0.6931,1.0064
113,0.2374,0.6931,1.0064
