mode,layer_count,epoch,batch_size,active_function,loss_function,optimizer_function,lr,weight_decay,time,loss_train,loss_validate,acc_train,acc_validate,acc_test,remark
MLP,4,24,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,31.46732497215271,1.7043880433559417,1.726896262550354,0.383825,0.3726,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,25,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,31.368019580841064,1.7009273082256318,1.7205873083114624,0.3822,0.3782,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,26,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,31.649958848953247,1.688423419713974,1.7139665464401246,0.38705,0.374,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,27,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,31.283305883407593,1.6851138778686523,1.7085370992660522,0.38725,0.3832,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,28,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,31.445924520492554,1.6797354355335237,1.7090366050720214,0.391675,0.3817,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,29,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,31.20473074913025,1.674700203871727,1.6934969623565674,0.393375,0.3827,0,"num_neurons:[512, 256, 128, 64]"
MLP,4,30,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,31.337066411972046,1.6670748809337617,1.694687884902954,0.3962,0.3847,0,"num_neurons:[512, 256, 128, 64]"
MLP,5,1,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,31.52868628501892,2.1387487304210664,2.115207205963135,0.171525,0.1839,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,2,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,31.586695671081543,2.0941182634353637,2.123440867805481,0.18555,0.1814,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,3,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,31.509039878845215,2.0858003994464873,2.0820261297225953,0.192675,0.2058,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,4,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,32.02839994430542,2.0728914689540865,2.0583430349349974,0.20595,0.2218,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,5,16,Sigmoid,CrossEntropyLoss,Adam,0.001,0.0001,32.09460663795471,2.0428663183689117,2.0265301116943357,0.227125,0.2462,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,6,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,31.56191635131836,2.0024778490543365,2.003673455619812,0.24485,0.2502,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,7,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,31.219384908676147,1.9905906227588654,1.9751130821228027,0.2498,0.2629,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,8,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,31.024141550064087,1.9857588719844819,1.9895680603027344,0.25255,0.2605,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,9,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,31.389394998550415,1.980256236219406,1.9742637004852295,0.256,0.2612,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,10,16,Sigmoid,CrossEntropyLoss,Adam,0.0005,0.0001,31.63234257698059,1.976017334651947,1.9793965126037598,0.254675,0.2585,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,11,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,31.41965126991272,1.9483543681621551,1.949288418006897,0.26595,0.2688,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,12,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,31.34155797958374,1.938786045074463,1.935508729171753,0.27015,0.2749,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,13,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,31.12468194961548,1.9316569004535675,1.9312154413223266,0.272925,0.2771,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,14,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,30.497624158859253,1.9259485716342926,1.9301854068756104,0.27405,0.2814,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,15,16,Sigmoid,CrossEntropyLoss,Adam,0.00025,0.0001,30.737245798110962,1.919549236345291,1.9289290525436402,0.2771,0.2823,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,16,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,30.884034395217896,1.9043407735824585,1.9030143871307372,0.28405,0.2939,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,17,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,31.03870463371277,1.8920654719352723,1.9015129123687744,0.29005,0.293,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,18,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,31.40008568763733,1.8872315990447999,1.8960213417053222,0.290925,0.2884,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,19,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,31.06573247909546,1.8849734052181244,1.8847882137298584,0.28915,0.2974,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,20,16,Sigmoid,CrossEntropyLoss,Adam,0.000125,0.0001,31.025112628936768,1.8782730410575867,1.8837853067398072,0.292975,0.2993,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,21,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,31.608652591705322,1.8645300658226014,1.870461346054077,0.2986,0.2999,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,22,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,30.73934006690979,1.8556013004302978,1.8737643976211549,0.3028,0.2998,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,23,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,30.459674835205078,1.851876710176468,1.859257395553589,0.301525,0.3055,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,24,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,30.582576990127563,1.8451000915050506,1.858012548828125,0.306525,0.3057,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,25,16,Sigmoid,CrossEntropyLoss,Adam,6.25e-05,0.0001,30.5998592376709,1.8430771455287933,1.8517342142105102,0.30655,0.3113,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,26,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,30.925684213638306,1.8323373288154603,1.8495344806671143,0.308775,0.3053,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,27,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,30.489315271377563,1.8253918250083923,1.8379753988265992,0.309575,0.3126,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,28,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,30.499974966049194,1.821353593969345,1.8337555578231812,0.313625,0.3115,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,29,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,30.480490684509277,1.8189242950439453,1.8249275857925416,0.313525,0.3175,0,"num_neurons:[512, 256, 128, 64, 32]"
MLP,5,30,16,Sigmoid,CrossEntropyLoss,Adam,3.125e-05,0.0001,30.89353370666504,1.8123846069335938,1.8304055526733398,0.317325,0.3127,0,"num_neurons:[512, 256, 128, 64, 32]"
DenseNet,"[6, 12, 32, 32]",1,16,ReLU,CrossEntropyLoss,SGD,0.001,0.0001,125.32909226417542,1.476386200761795,1.226141244983673,0.46265,0.5689,0,
DenseNet,"[6, 12, 32, 32]",2,16,ReLU,CrossEntropyLoss,SGD,0.001,0.0001,129.29590320587158,1.0517447737455368,0.9250692736625672,0.63145,0.6747,0,
DenseNet,"[6, 12, 32, 32]",3,16,ReLU,CrossEntropyLoss,SGD,0.001,0.0001,130.86581087112427,0.8551833667039871,0.7707036088943482,0.70225,0.732,0,
DenseNet,"[6, 12, 32, 32]",4,16,ReLU,CrossEntropyLoss,SGD,0.001,0.0001,132.31438899040222,0.7397376708358526,0.7303559288978577,0.7446,0.7479,0,
DenseNet,"[6, 12, 32, 32]",5,16,ReLU,CrossEntropyLoss,SGD,0.001,0.0001,130.7350311279297,0.660475146701932,0.6231716278910637,0.77175,0.7839,0,
DenseNet,"[6, 12, 32, 32]",6,16,ReLU,CrossEntropyLoss,SGD,0.0005,0.0001,130.95911359786987,0.5179502401083708,0.5291729512631893,0.82245,0.8209,0,
DenseNet,"[6, 12, 32, 32]",7,16,ReLU,CrossEntropyLoss,SGD,0.0005,0.0001,130.93698644638062,0.4738640586987138,0.5100684873759747,0.83855,0.8251,0,
DenseNet,"[6, 12, 32, 32]",8,16,ReLU,CrossEntropyLoss,SGD,0.0005,0.0001,130.76416063308716,0.449143521130085,0.4965368517935276,0.846525,0.831,0,
DenseNet,"[6, 12, 32, 32]",9,16,ReLU,CrossEntropyLoss,SGD,0.0005,0.0001,131.3905656337738,0.4268082445591688,0.48055924052894117,0.851575,0.8401,0,
DenseNet,"[6, 12, 32, 32]",10,16,ReLU,CrossEntropyLoss,SGD,0.0005,0.0001,131.34117317199707,0.40210183394402266,0.4591838422328234,0.862125,0.8421,0,
DenseNet,"[6, 12, 32, 32]",11,16,ReLU,CrossEntropyLoss,SGD,0.00025,0.0001,130.15591430664062,0.32007872051000597,0.41532688699662684,0.88955,0.8576,0,
DenseNet,"[6, 12, 32, 32]",12,16,ReLU,CrossEntropyLoss,SGD,0.00025,0.0001,129.0254065990448,0.29795172679126264,0.4026344107836485,0.8986,0.8664,0,
DenseNet,"[6, 12, 32, 32]",13,16,ReLU,CrossEntropyLoss,SGD,0.00025,0.0001,128.40335321426392,0.2865571473404765,0.4071926196292043,0.902525,0.8642,0,
DenseNet,"[6, 12, 32, 32]",14,16,ReLU,CrossEntropyLoss,SGD,0.00025,0.0001,128.38896250724792,0.27318338260017333,0.4152626075685024,0.905975,0.8624,0,
DenseNet,"[6, 12, 32, 32]",15,16,ReLU,CrossEntropyLoss,SGD,0.00025,0.0001,127.77355909347534,0.2604536487586796,0.4180658187866211,0.910625,0.868,0,
DenseNet,"[6, 12, 32, 32]",16,16,ReLU,CrossEntropyLoss,SGD,0.000125,0.0001,128.16512942314148,0.21591983144916593,0.3771989327788353,0.92605,0.875,0,
DenseNet,"[6, 12, 32, 32]",17,16,ReLU,CrossEntropyLoss,SGD,0.000125,0.0001,128.45581459999084,0.20104399607330561,0.3823484956935048,0.9315,0.8759,0,
DenseNet,"[6, 12, 32, 32]",18,16,ReLU,CrossEntropyLoss,SGD,0.000125,0.0001,130.44087195396423,0.19345322357155384,0.39067512090951206,0.934625,0.8723,0,
DenseNet,"[6, 12, 32, 32]",19,16,ReLU,CrossEntropyLoss,SGD,0.000125,0.0001,129.52000880241394,0.1847356351757422,0.38220932361781595,0.937375,0.8788,0,
DenseNet,"[6, 12, 32, 32]",20,16,ReLU,CrossEntropyLoss,SGD,0.000125,0.0001,129.4674186706543,0.17791856222897767,0.3833192755192518,0.93915,0.8786,0,
DenseNet,"[6, 12, 32, 32]",21,16,ReLU,CrossEntropyLoss,SGD,6.25e-05,0.0001,127.25815153121948,0.1499638860149309,0.3660395254433155,0.94885,0.8819,0,
DenseNet,"[6, 12, 48, 32]",1,16,ReLU,CrossEntropyLoss,SGD,0.001,0.0001,170.7796859741211,1.470214548945427,1.1213121974945068,0.4658,0.6017,0,
DenseNet,"[6, 12, 48, 32]",2,16,ReLU,CrossEntropyLoss,SGD,0.001,0.0001,171.1320390701294,1.0399301070570945,0.8881044551849365,0.636375,0.6902,0,
DenseNet,"[6, 12, 48, 32]",3,16,ReLU,CrossEntropyLoss,SGD,0.001,0.0001,171.68884587287903,0.8496709912121296,0.8316676578760147,0.705225,0.7079,0,
DenseNet,"[6, 12, 48, 32]",4,16,ReLU,CrossEntropyLoss,SGD,0.001,0.0001,171.79196524620056,0.7348414270937442,0.7555278078317642,0.7461,0.7467,0,
DenseNet,"[6, 12, 48, 32]",5,16,ReLU,CrossEntropyLoss,SGD,0.001,0.0001,171.10575461387634,0.652476031345129,0.6014825621843338,0.776125,0.79,0,
DenseNet,"[6, 12, 48, 32]",6,16,ReLU,CrossEntropyLoss,SGD,0.0005,0.0001,171.3841700553894,0.5050676592469215,0.5172283615112304,0.827075,0.8237,0,
DenseNet,"[6, 12, 48, 32]",7,16,ReLU,CrossEntropyLoss,SGD,0.0005,0.0001,169.83607244491577,0.4668982593968511,0.529581247496605,0.842225,0.8201,0,
DenseNet,"[6, 12, 48, 32]",8,16,ReLU,CrossEntropyLoss,SGD,0.0005,0.0001,171.3534700870514,0.4348185665085912,0.4781517178252339,0.850525,0.8399,0,
DenseNet,"[6, 12, 48, 32]",9,16,ReLU,CrossEntropyLoss,SGD,0.0005,0.0001,167.74687933921814,0.4102646565422416,0.47371238332837823,0.858825,0.8381,0,
DenseNet,"[6, 12, 48, 32]",10,16,ReLU,CrossEntropyLoss,SGD,0.0005,0.0001,169.0038423538208,0.39112467261478306,0.45820078063607217,0.866075,0.8464,0,
DenseNet,"[6, 12, 48, 32]",11,16,ReLU,CrossEntropyLoss,SGD,0.00025,0.0001,168.48526787757874,0.3081723130144179,0.398528267788887,0.896,0.8635,0,
DenseNet,"[6, 12, 48, 32]",12,16,ReLU,CrossEntropyLoss,SGD,0.00025,0.0001,168.05266618728638,0.2886075639873743,0.4065280866533518,0.900975,0.8635,0,
DenseNet,"[6, 12, 48, 32]",13,16,ReLU,CrossEntropyLoss,SGD,0.00025,0.0001,167.89272356033325,0.27424022119641306,0.40895814993679525,0.906225,0.8633,0,
DenseNet,"[6, 12, 48, 32]",14,16,ReLU,CrossEntropyLoss,SGD,0.00025,0.0001,170.75062537193298,0.2637229289606214,0.4074844789519906,0.908625,0.866,0,
DenseNet,"[6, 12, 48, 32]",15,16,ReLU,CrossEntropyLoss,SGD,0.00025,0.0001,166.54054808616638,0.24696958529911936,0.40345080837905406,0.914525,0.865,0,
DenseNet,"[6, 12, 48, 32]",16,16,ReLU,CrossEntropyLoss,SGD,0.000125,0.0001,167.4834384918213,0.20171285278033466,0.37799131697416305,0.93035,0.8756,0,
DenseNet,"[6, 12, 48, 32]",17,16,ReLU,CrossEntropyLoss,SGD,0.000125,0.0001,166.62622833251953,0.18609011821914465,0.363063939987123,0.937175,0.8812,0,
DenseNet,"[6, 12, 48, 32]",18,16,ReLU,CrossEntropyLoss,SGD,0.000125,0.0001,167.91963911056519,0.17790130449365824,0.3632694216609001,0.93925,0.882,0,
DenseNet,"[6, 12, 48, 32]",19,16,ReLU,CrossEntropyLoss,SGD,0.000125,0.0001,167.96707677841187,0.1702927838711068,0.37505160240978,0.9422,0.879,0,
DenseNet,"[6, 12, 48, 32]",20,16,ReLU,CrossEntropyLoss,SGD,0.000125,0.0001,166.46667551994324,0.1640905277087353,0.37308363675028083,0.943725,0.8806,0,
DenseNet,"[6, 12, 64, 48]",1,16,ReLU,CrossEntropyLoss,SGD,0.001,0.0001,253.788183927536,1.477214519906044,1.2096983392238616,0.466975,0.5789,0,
DenseNet,"[6, 12, 64, 48]",2,16,ReLU,CrossEntropyLoss,SGD,0.001,0.0001,252.0991930961609,1.054659884905815,0.9881822118282318,0.632,0.6563,0,
DenseNet,"[6, 12, 64, 48]",3,16,ReLU,CrossEntropyLoss,SGD,0.001,0.0001,253.54696393013,0.8547898803830147,0.8377917101144791,0.702325,0.7123,0,
DenseNet,"[6, 12, 64, 48]",4,16,ReLU,CrossEntropyLoss,SGD,0.001,0.0001,253.35423874855042,0.7441383553028107,0.693431243467331,0.744275,0.7587,0,
DenseNet,"[6, 12, 64, 48]",5,16,ReLU,CrossEntropyLoss,SGD,0.001,0.0001,252.93272757530212,0.6549752783924341,0.6986194349527359,0.7773,0.7577,0,
DenseNet,"[6, 12, 64, 48]",6,16,ReLU,CrossEntropyLoss,SGD,0.0005,0.0001,254.14646863937378,0.5062610575675964,0.5100305547833442,0.827125,0.8246,0,
DenseNet,"[6, 12, 64, 48]",7,16,ReLU,CrossEntropyLoss,SGD,0.0005,0.0001,251.86209392547607,0.4609871583610773,0.4774297367095947,0.8431,0.8379,0,
DenseNet,"[6, 12, 64, 48]",8,16,ReLU,CrossEntropyLoss,SGD,0.0005,0.0001,253.33788013458252,0.43711899313777686,0.46725403342247007,0.85105,0.8388,0,
DenseNet,"[6, 12, 64, 48]",9,16,ReLU,CrossEntropyLoss,SGD,0.0005,0.0001,253.30140686035156,0.41343103384673596,0.45568970393538477,0.85765,0.8471,0,
DenseNet,"[6, 12, 64, 48]",10,16,ReLU,CrossEntropyLoss,SGD,0.0005,0.0001,252.83251452445984,0.384518500328809,0.4624291786968708,0.867025,0.8423,0,
DenseNet,"[6, 12, 64, 48]",11,16,ReLU,CrossEntropyLoss,SGD,0.00025,0.0001,252.7263560295105,0.31064402544423936,0.4005124371856451,0.892975,0.864,0,
DenseNet,"[6, 12, 64, 48]",12,16,ReLU,CrossEntropyLoss,SGD,0.00025,0.0001,253.34983849525452,0.2831497266642749,0.3983972360908985,0.902975,0.8655,0,
DenseNet,"[6, 12, 64, 48]",13,16,ReLU,CrossEntropyLoss,SGD,0.00025,0.0001,253.2886893749237,0.26641510379835964,0.40489689572006465,0.908625,0.8656,0,
DenseNet,"[6, 12, 64, 48]",14,16,ReLU,CrossEntropyLoss,SGD,0.00025,0.0001,253.19089555740356,0.2518795106211677,0.3938890542551875,0.912825,0.873,0,
DenseNet,"[6, 12, 64, 48]",15,16,ReLU,CrossEntropyLoss,SGD,0.00025,0.0001,252.57534456253052,0.24432900482583791,0.39512309849858285,0.916075,0.872,0,
DenseNet,"[6, 12, 64, 48]",16,16,ReLU,CrossEntropyLoss,SGD,0.000125,0.0001,253.96932220458984,0.19591936890687794,0.35727145959883927,0.93175,0.8797,0,
DenseNet,"[6, 12, 64, 48]",17,16,ReLU,CrossEntropyLoss,SGD,0.000125,0.0001,237.2174105644226,0.17827222899869086,0.3695007494300604,0.93905,0.8793,0,
DenseNet,"[6, 12, 64, 48]",18,16,ReLU,CrossEntropyLoss,SGD,0.000125,0.0001,252.26721835136414,0.1739920197723899,0.37272556535825135,0.940425,0.8782,0,
DenseNet,"[6, 12, 64, 48]",19,16,ReLU,CrossEntropyLoss,SGD,0.000125,0.0001,254.2953610420227,0.16156457842793315,0.3777748212479055,0.945375,0.8815,0,
DenseNet,"[6, 12, 64, 48]",20,16,ReLU,CrossEntropyLoss,SGD,0.000125,0.0001,253.82792258262634,0.15608576075453312,0.3736564806919545,0.94605,0.8809,0,
