batch_size,learning_rate,momentum,time,loss_train,acc_train,loss_validate,acc_validate
1500,0.201,0.8,44.009230852127075,"[0.7817485822709467, 0.4128983009413107, 0.37552736740708037, 0.3555400006924652, 0.3424705266147583, 0.3328194121157363, 0.32588806964505496, 0.32001883693116223, 0.3150586485861897, 0.3109381607886057, 0.3075779237996016, 0.3045902259894395, 0.30181402822937503, 0.29923007396929746, 0.2971508732656119, 0.29529975045704515, 0.29339789882704725, 0.2916892291817792, 0.2901849960780073, 0.28886142401669324, 0.2874963914486447, 0.2862499031582398, 0.28517327816318405, 0.28416252524114755, 0.2830530425287956, 0.2820943375033339, 0.2811848597606399, 0.28012084527211634, 0.27946663214562484, 0.27852397432938125, 0.27782601709470095, 0.27726299616356403, 0.27650736695031863, 0.27576468671146687, 0.2751950885655854, 0.27452593125009567, 0.2739307560029607, 0.2733416583453645, 0.27284740984814476, 0.27232200003871476, 0.27183525961867655, 0.2712417791142533, 0.2708590892949786, 0.2702335909244562, 0.2699235241209238, 0.2693073006342839, 0.26890660967512386, 0.2684178320313693, 0.2679861274020681, 0.2676333803877696]","[0.7705925925925927, 0.884537037037037, 0.8951851851851852, 0.9002777777777777, 0.9037037037037037, 0.9072037037037037, 0.9088703703703706, 0.9105185185185185, 0.9115925925925925, 0.9131666666666666, 0.913962962962963, 0.914537037037037, 0.9156481481481483, 0.9163333333333333, 0.9166481481481481, 0.9174629629629629, 0.9182037037037036, 0.9180555555555556, 0.9187962962962961, 0.9192222222222222, 0.9197407407407407, 0.9204259259259258, 0.9205555555555556, 0.9211111111111112, 0.9214814814814815, 0.9211851851851852, 0.9219629629629629, 0.9220740740740742, 0.9220370370370371, 0.9227592592592592, 0.9225185185185185, 0.9225185185185185, 0.9227962962962963, 0.923, 0.9232037037037036, 0.923351851851852, 0.9236666666666667, 0.923962962962963, 0.9243703703703703, 0.9242592592592591, 0.9242037037037039, 0.9245740740740741, 0.9243333333333332, 0.9245925925925926, 0.9247592592592593, 0.9247407407407408, 0.9252037037037036, 0.9249814814814816, 0.9248703703703706, 0.9256851851851852]",0.21969173031775466,0.9373333333333332
1500,0.201,0.9,44.74686527252197,"[0.6917901798519122, 0.365392269730966, 0.3328937362385263, 0.3189063798755641, 0.30893534619839413, 0.3030638229005585, 0.29841615145222344, 0.2945689653537813, 0.2912138008120327, 0.28819560603567745, 0.2850640854463611, 0.2831295761209056, 0.2812144736206414, 0.279404584990581, 0.27749021708030164, 0.2764836269113661, 0.275417401552422, 0.27360121788732505, 0.273345179743665, 0.2715868566367652, 0.2707283160078765, 0.2694576652086731, 0.2686569893039562, 0.2680430178077295, 0.26728018323889124, 0.26619619167192915, 0.2662890656025346, 0.26499323970568134, 0.2644541083795444, 0.26380110590272293, 0.263049788027899, 0.2626985083253973, 0.2617629755606338, 0.26162145709397644, 0.2608458628894669, 0.2605247485768264, 0.26045759383736683, 0.2594047395665228, 0.2594002069830058, 0.2589215747732955, 0.2582769282287658, 0.2578514589647518, 0.2575281480219562, 0.2575354223264087, 0.2570172555266248, 0.2565177489728037, 0.25630595946583795, 0.2559577720335176, 0.2554357953855211, 0.2548342017984939]","[0.7888148148148149, 0.8953703703703701, 0.9055555555555556, 0.9104074074074074, 0.9137037037037037, 0.9154259259259258, 0.9164074074074073, 0.917925925925926, 0.9187407407407407, 0.9200925925925927, 0.9211111111111112, 0.9215, 0.922277777777778, 0.9220925925925925, 0.9227222222222223, 0.9231666666666667, 0.9235370370370372, 0.9238703703703703, 0.9246111111111109, 0.9244814814814816, 0.9249999999999999, 0.925148148148148, 0.9252777777777781, 0.9258518518518518, 0.9256851851851852, 0.9262592592592593, 0.9263333333333333, 0.9270740740740742, 0.9267962962962965, 0.9268333333333333, 0.9273518518518521, 0.9270555555555554, 0.9273148148148148, 0.9277037037037039, 0.9276851851851853, 0.9275370370370369, 0.9278333333333332, 0.9281296296296296, 0.9281851851851854, 0.9277962962962962, 0.9283703703703703, 0.9292777777777776, 0.9287037037037038, 0.9286481481481482, 0.929, 0.9283888888888886, 0.9285925925925925, 0.9288518518518517, 0.929074074074074, 0.9295185185185186]",0.21515174261335046,0.9404444444444445
1500,0.201,0.99,44.50607657432556,"[0.8024416565433339, 0.7894824766100316, 0.813576709676899, 0.7468213729965019, 0.6693934389310721, 0.6035270015624365, 0.5317747566877196, 0.4774003734283737, 0.4336584771888759, 0.3961295416046846, 0.3660469072875522, 0.3356754773378283, 0.3170328998847737, 0.3087019278161078, 0.2984280019886984, 0.2844890656493627, 0.27594096553729, 0.2697379239659479, 0.2608134000276537, 0.2580704733985548, 0.25239777740050245, 0.2521379891277693, 0.2535712812791843, 0.2570065028840017, 0.25184813555949526, 0.25096379056189044, 0.2441062494371415, 0.24223348539189293, 0.2416431947250872, 0.24590412207329548, 0.2431618976551347, 0.24083141298963653, 0.24407192555077886, 0.2454430989614197, 0.24569707643188524, 0.24625003346404592, 0.2440203702084488, 0.24264453936163605, 0.2402668008213209, 0.24161154452361078, 0.24134789407313115, 0.24058888446453727, 0.23942850670083007, 0.2429404989034119, 0.24135971372974677, 0.24352014102914366, 0.2424820736538194, 0.2402529436101571, 0.24073897996691626, 0.23850354355223263]","[0.7886666666666666, 0.8895925925925927, 0.8992037037037037, 0.9041666666666668, 0.906611111111111, 0.9089999999999999, 0.9107037037037037, 0.9129444444444444, 0.9130555555555555, 0.912611111111111, 0.9125740740740742, 0.9164444444444444, 0.9199444444444443, 0.9196296296296295, 0.9193888888888888, 0.9228333333333334, 0.9256296296296296, 0.926037037037037, 0.9284074074074073, 0.9277037037037038, 0.9295000000000001, 0.9294999999999999, 0.9280555555555554, 0.9270925925925925, 0.9295370370370369, 0.9295000000000001, 0.9318518518518518, 0.9312592592592591, 0.9317407407407408, 0.9302962962962962, 0.9310925925925927, 0.9331851851851852, 0.9312592592592591, 0.9307222222222222, 0.9300185185185187, 0.929648148148148, 0.9312592592592593, 0.9315, 0.9320185185185186, 0.9313333333333333, 0.9314444444444443, 0.9323333333333333, 0.932888888888889, 0.9309444444444444, 0.9313703703703704, 0.9304259259259258, 0.9310740740740742, 0.9317962962962965, 0.9317037037037035, 0.9327592592592594]",0.23686554235130028,0.9326666666666666
2000,0.001,0.01,42.93211770057678,"[2.4384715877034626, 2.4381302267970164, 2.4377889949579754, 2.437447894287359, 2.437106921399914, 2.4367660629035015, 2.4364253190278293, 2.436084712786118, 2.4357442377009284, 2.435403873795808, 2.4350636596232853, 2.434723523048545, 2.434383557815127, 2.4340437132739483, 2.4337039849275435, 2.4333643860087153, 2.43302488477154, 2.4326855387902278, 2.432346307600431, 2.432007194864056, 2.4316682111583963, 2.431329370896311, 2.4309906262154435, 2.430651998611967, 2.4303135310448853, 2.4299751557054186, 2.4296369029321903, 2.4292987954052956, 2.428960784959006, 2.4286229162659576, 2.428285158505857, 2.4279475270814164, 2.4276100155505875, 2.42727264335651, 2.4269353676658034, 2.426598236140495, 2.426261216522948, 2.42592432517006, 2.4255875583183752, 2.4252509011630203, 2.4249143615584248, 2.4245779400709586, 2.4242416515114495, 2.423905482774594, 2.4235694359103483, 2.423233511287231, 2.422897723982564, 2.422562028203678, 2.422226455677473, 2.4218910222412346]","[0.10033333333333333, 0.10040740740740743, 0.10044444444444446, 0.10053703703703704, 0.10059259259259258, 0.10074074074074071, 0.10087037037037037, 0.101, 0.10105555555555557, 0.10112962962962962, 0.10116666666666668, 0.1012037037037037, 0.10133333333333336, 0.10146296296296296, 0.10151851851851851, 0.10168518518518518, 0.1017777777777778, 0.1018888888888889, 0.10199999999999998, 0.1020925925925926, 0.10218518518518518, 0.10222222222222223, 0.10235185185185183, 0.10238888888888889, 0.10246296296296296, 0.10250000000000001, 0.10262962962962964, 0.10268518518518517, 0.10274074074074074, 0.1027962962962963, 0.10287037037037036, 0.10298148148148148, 0.10307407407407407, 0.10324074074074074, 0.10337037037037036, 0.1035185185185185, 0.10357407407407405, 0.10375925925925926, 0.10379629629629629, 0.10387037037037038, 0.10394444444444445, 0.10401851851851854, 0.1040925925925926, 0.10420370370370369, 0.10427777777777776, 0.10435185185185185, 0.10450000000000001, 0.10459259259259258, 0.10466666666666667, 0.1047962962962963]",2.423132672680663,0.09975
2000,0.001,0.1,43.224666595458984,"[2.34295897096554, 2.339667365930803, 2.3363854453305097, 2.3331143895581707, 2.3298533775698673, 2.32660272026202, 2.3233623933378342, 2.3201320023714054, 2.316911799822062, 2.313701766531928, 2.3105016832704086, 2.3073115425618362, 2.3041312831134033, 2.3009609485654434, 2.2978002909262294, 2.2946493369798957, 2.2915079016069835, 2.2883763142714546, 2.285254318022819, 2.282141575026797, 2.279038305958192, 2.2759445384113515, 2.272860113324303, 2.2697847327288825, 2.2667189245129276, 2.263662063340771, 2.260614289309449, 2.257575592501435, 2.2545460495576424, 2.2515254275877776, 2.248513852856664, 2.2455108460672233, 2.2425168513176965, 2.2395316580425226, 2.236555033230204, 2.233587238844119, 2.230628121044453, 2.2276774710275213, 2.224735530879923, 2.2218018498705314, 2.2188767574953836, 2.2159597905197423, 2.2130514347939263, 2.210151489625459, 2.2072596205832005, 2.204376246419313, 2.2015005749975676, 2.1986334205203484, 2.195774232367059, 2.1929230834896636]","[0.14407407407407408, 0.14564814814814817, 0.1472037037037037, 0.1487962962962963, 0.1504444444444444, 0.1519814814814815, 0.15353703703703706, 0.15462962962962964, 0.15627777777777777, 0.15788888888888888, 0.15968518518518518, 0.16151851851851853, 0.16314814814814818, 0.16520370370370369, 0.16711111111111113, 0.1688148148148148, 0.17062962962962963, 0.17248148148148149, 0.17390740740740737, 0.17572222222222222, 0.17737037037037037, 0.17925925925925923, 0.18103703703703708, 0.18287037037037035, 0.18455555555555558, 0.18657407407407406, 0.18868518518518518, 0.19025925925925924, 0.1920925925925926, 0.19424074074074074, 0.19575925925925924, 0.19751851851851857, 0.19946296296296298, 0.20105555555555557, 0.2027777777777778, 0.2042222222222222, 0.20605555555555555, 0.20779629629629628, 0.20968518518518517, 0.21129629629629626, 0.2127962962962963, 0.21451851851851853, 0.2164259259259259, 0.21853703703703703, 0.22035185185185188, 0.22194444444444447, 0.22375925925925924, 0.22548148148148148, 0.22705555555555554, 0.22875925925925922]",2.191656276873857,0.2375
2000,0.001,0.2,43.36631917953491,"[2.4977652730654687, 2.4885231086867043, 2.479378653399302, 2.470333321626238, 2.4613835467561924, 2.4525265443732502, 2.4437596392542096, 2.435079414249409, 2.426485046526139, 2.4179735866696634, 2.4095421485156514, 2.4011897419455313, 2.3929134887660326, 2.384711716048522, 2.3765821437189887, 2.3685233933231262, 2.360533878370715, 2.352612008647056, 2.3447558991496487, 2.3369641406746378, 2.3292349874686953, 2.3215679963444398, 2.313960423717742, 2.306412298651335, 2.2989217626295555, 2.2914880784513816, 2.2841091884203943, 2.276785045576127, 2.2695136993462492, 2.2622947942384415, 2.2551274427594983, 2.248010362682712, 2.2409426741736707, 2.2339234658428997, 2.2269526071714054, 2.2200282609504263, 2.2131499384582805, 2.206317307758567, 2.1995300549418086, 2.1927864096106733, 2.1860857506399913, 2.1794282965317304, 2.172813047559469, 2.1662394078225655, 2.1597066666785363, 2.1532141172048984, 2.1467616303093635, 2.1403485486357985, 2.133974003779669, 2.1276383716821354]","[0.11994444444444444, 0.12179629629629628, 0.12362962962962964, 0.12546296296296294, 0.12696296296296297, 0.12937037037037036, 0.1312222222222222, 0.13294444444444448, 0.1350925925925926, 0.1370185185185185, 0.13935185185185184, 0.1413148148148148, 0.14359259259259258, 0.14566666666666667, 0.148, 0.15024074074074073, 0.15281481481481482, 0.15505555555555553, 0.1572777777777778, 0.15992592592592594, 0.16224074074074069, 0.1643333333333334, 0.16675925925925927, 0.1696296296296296, 0.17225925925925925, 0.17507407407407408, 0.17761111111111114, 0.18014814814814814, 0.1829259259259259, 0.18622222222222223, 0.1892037037037037, 0.1922222222222222, 0.19544444444444445, 0.19811111111111113, 0.20131481481481484, 0.20437037037037037, 0.20751851851851855, 0.21101851851851847, 0.2139259259259259, 0.21707407407407406, 0.22007407407407406, 0.22314814814814812, 0.22690740740740742, 0.2305925925925926, 0.23398148148148146, 0.23740740740740737, 0.24100000000000002, 0.24464814814814814, 0.24877777777777776, 0.2523148148148148]",2.098398486358645,0.2715
2000,0.001,0.3,43.702195167541504,"[2.427385565092965, 2.4148676703569856, 2.4024486472475197, 2.3901379997534087, 2.377933513493648, 2.3658348025089553, 2.3538407512425135, 2.3419498017603155, 2.3301611430471763, 2.318473074267995, 2.306886425193353, 2.2953974004560593, 2.2840090915905726, 2.272716217509604, 2.261520261199163, 2.2504190982227192, 2.239412720096887, 2.2285007613223917, 2.2176813921935183, 2.2069537448685046, 2.196315950967132, 2.185770576656479, 2.1753135648433566, 2.1649455722818898, 2.1546656005209055, 2.1444722978683215, 2.1343659884853117, 2.1243452058026824, 2.1144089464978832, 2.104556901413941, 2.094788055455982, 2.085101848441733, 2.0754976642823686, 2.0659757200202664, 2.0565316274655445, 2.047169193486296, 2.037885279212572, 2.0286796342770907, 2.019550832999005, 2.010499392171248, 2.0015246382203, 1.9926251311325933, 1.983801313712023, 1.9750501614504206, 1.9663724990252893, 1.9577687465964702, 1.9492362184446295, 1.940776057861133, 1.9323860480016106, 1.9240667391155843]","[0.09933333333333332, 0.10398148148148148, 0.10862962962962965, 0.11455555555555558, 0.11968518518518517, 0.12498148148148146, 0.13103703703703704, 0.13651851851851854, 0.14194444444444446, 0.14864814814814814, 0.15433333333333335, 0.16035185185185188, 0.16675925925925925, 0.1733148148148148, 0.17985185185185187, 0.18633333333333332, 0.19331481481481483, 0.1999074074074074, 0.2061666666666667, 0.21266666666666667, 0.2189074074074074, 0.2255555555555556, 0.2324074074074074, 0.23938888888888887, 0.24544444444444447, 0.2517962962962963, 0.2585185185185185, 0.2647407407407408, 0.27133333333333337, 0.27796296296296297, 0.28394444444444444, 0.29027777777777775, 0.2964814814814815, 0.30229629629629634, 0.3085, 0.3145555555555556, 0.321037037037037, 0.32653703703703707, 0.3326296296296296, 0.3379814814814815, 0.34340740740740744, 0.3484814814814814, 0.35340740740740745, 0.3589259259259259, 0.3638333333333334, 0.3692222222222221, 0.3741851851851852, 0.37949999999999995, 0.38446296296296295, 0.3892037037037038]",1.9104359926091958,0.401
2000,0.001,0.4,43.73642826080322,"[2.6115852784754403, 2.582831058729439, 2.5549229677897274, 2.527858119079863, 2.501578239280706, 2.4760397525552573, 2.4512087612046742, 2.4270366414058646, 2.4034971355159183, 2.380551512121274, 2.35817693857642, 2.336341961856888, 2.3150209809315077, 2.294197176131006, 2.2738437147518953, 2.253941354683829, 2.2344720243253064, 2.215419657965066, 2.1967638866990513, 2.178493580893203, 2.1605931910989944, 2.14304940622369, 2.125846958228125, 2.1089780987092652, 2.092428666594142, 2.076187681535522, 2.060246966277292, 2.0445954323775375, 2.029223553851949, 2.014124852693466, 1.9992877179234587, 1.9847059771128672, 1.9703718441294986, 1.9562786471098637, 1.9424203995730958, 1.9287875123199811, 1.9153767822352388, 1.9021810606948708, 1.8891932289058504, 1.8764105485568425, 1.8638257204913447, 1.8514329765038267, 1.8392319111292967, 1.827212220279637, 1.8153735902164945, 1.8037093944069402, 1.7922180873928808, 1.780891928056076, 1.7697310203366299, 1.758729167680421]","[0.06494444444444444, 0.0689074074074074, 0.0730925925925926, 0.07694444444444445, 0.08144444444444444, 0.08616666666666666, 0.09233333333333331, 0.09775925925925924, 0.10324074074074073, 0.10959259259259262, 0.11601851851851853, 0.12235185185185188, 0.12892592592592594, 0.13572222222222224, 0.14394444444444443, 0.15151851851851852, 0.15992592592592597, 0.16946296296296298, 0.17879629629629631, 0.18822222222222218, 0.1979259259259259, 0.20827777777777776, 0.21983333333333335, 0.23153703703703704, 0.2426481481481481, 0.253037037037037, 0.2642407407407407, 0.2757222222222222, 0.2872037037037037, 0.2980925925925926, 0.30877777777777776, 0.3193333333333334, 0.330425925925926, 0.3407777777777778, 0.3511481481481481, 0.3610925925925926, 0.3713148148148149, 0.38092592592592595, 0.39062962962962966, 0.3989259259259259, 0.4074629629629629, 0.416037037037037, 0.4242037037037037, 0.43261111111111117, 0.4404259259259259, 0.4480740740740741, 0.4553703703703704, 0.4628333333333333, 0.4699999999999999, 0.4766296296296296]",1.734438328810567,0.49375
2000,0.001,0.5,43.37650513648987,"[2.3647285709872627, 2.3335451654930046, 2.3031990905022663, 2.273704938221727, 2.2450231465709076, 2.2170935526016105, 2.189880100979564, 2.1633424189025714, 2.137459630927693, 2.1121922727286, 2.087519395992993, 2.063417743585415, 2.039868518256137, 2.0168528779455164, 1.9943512001816264, 1.9723478428542554, 1.9508259085190047, 1.9297778585721974, 1.9091839182497348, 1.8890338818631802, 1.8693185693294967, 1.8500222033754112, 1.8311367560400114, 1.8126527757362565, 1.7945599126638252, 1.7768408807626555, 1.7594943453182461, 1.7425105003546664, 1.7258790369996817, 1.7095912852443444, 1.69364109955188, 1.6780135303406027, 1.6627095164380274, 1.6477148628777631, 1.6330275132981793, 1.618634758426509, 1.6045310175114966, 1.59071077138253, 1.577165390733229, 1.5638918265038786, 1.5508789393015832, 1.538123013130348, 1.5256162699662992, 1.5133547604251358, 1.5013303072128101, 1.4895384755753045, 1.4779753494875774, 1.4666301127663661, 1.4555026543676053, 1.4445863272389143]","[0.1262777777777778, 0.1364074074074074, 0.14803703703703705, 0.15974074074074077, 0.17231481481481484, 0.18633333333333335, 0.2010925925925926, 0.2163888888888889, 0.23270370370370372, 0.2504444444444444, 0.26946296296296296, 0.28885185185185186, 0.3080185185185185, 0.3262777777777778, 0.3456111111111111, 0.3643703703703703, 0.38237037037037036, 0.3996296296296296, 0.41681481481481486, 0.4326851851851852, 0.44816666666666677, 0.4632592592592593, 0.4775555555555555, 0.49090740740740746, 0.5027592592592592, 0.5133703703703704, 0.5243703703703704, 0.5343333333333334, 0.544462962962963, 0.5525555555555556, 0.5598703703703704, 0.5671666666666666, 0.5740740740740741, 0.5809259259259258, 0.5879629629629629, 0.5940740740740742, 0.600574074074074, 0.6069444444444444, 0.6130555555555556, 0.6185555555555555, 0.6237962962962962, 0.6288703703703704, 0.6337962962962962, 0.6380555555555555, 0.6422037037037037, 0.6464629629629631, 0.6500555555555556, 0.6536851851851851, 0.6578148148148147, 0.661074074074074]",1.3942808059226388,0.69425
2000,0.001,0.55,42.847432136535645,"[2.3775199252658883, 2.3378505171298323, 2.2998099243627723, 2.2633486164127214, 2.2283068039488763, 2.1945413361784802, 2.1619465662697954, 2.1304292430528124, 2.0999251132512913, 2.070353833510185, 2.041679998216036, 2.013845922955711, 1.98681858017439, 1.9605544736440619, 1.9350252247824207, 1.910199846218504, 1.8860532035879136, 1.862564151067457, 1.8396938236213412, 1.8174358739706256, 1.7957624406640411, 1.7746519503087776, 1.7540880903564726, 1.7340527004966677, 1.7145261805940517, 1.6954933347736176, 1.67694107058922, 1.658849331435155, 1.64120512777675, 1.6239920296992576, 1.6071980786624267, 1.5908122874562576, 1.5748204964568364, 1.559206979852063, 1.543962882957088, 1.52907847991832, 1.5145415078882378, 1.5003404558803437, 1.4864644625163654, 1.472907550843961, 1.4596535575981633, 1.4466995420746462, 1.4340351007693142, 1.4216480209404005, 1.4095341274510673, 1.397685860339399, 1.3860932701890565, 1.3747506020784226, 1.363647881614442, 1.3527805792703478]","[0.15527777777777776, 0.16774074074074075, 0.17979629629629626, 0.19231481481481486, 0.20581481481481487, 0.22024074074074076, 0.23531481481481484, 0.2505925925925926, 0.26587037037037037, 0.2829074074074074, 0.29885185185185187, 0.3153888888888889, 0.33168518518518514, 0.34792592592592586, 0.36459259259259263, 0.3807037037037037, 0.39699999999999996, 0.41238888888888886, 0.4283888888888889, 0.44283333333333336, 0.45659259259259266, 0.47051851851851856, 0.48383333333333334, 0.4968888888888888, 0.5089444444444444, 0.5209074074074075, 0.5321481481481481, 0.5423703703703704, 0.5530370370370371, 0.5624814814814815, 0.5714259259259259, 0.5797777777777777, 0.5889814814814814, 0.5970555555555556, 0.6041296296296296, 0.6111296296296296, 0.6176481481481482, 0.6237777777777778, 0.6295185185185185, 0.635037037037037, 0.6405000000000001, 0.6460370370370371, 0.6506296296296297, 0.6554074074074074, 0.659962962962963, 0.6640370370370371, 0.6680555555555556, 0.6719444444444446, 0.6760555555555555, 0.6798148148148149]",1.2942869915758837,0.7202500000000001
2000,0.001,0.6,42.45266366004944,"[2.3004416639154432, 2.260234670602914, 2.221015419046991, 2.1829483765473463, 2.1460059933088935, 2.1101546246331315, 2.0753568507947517, 2.0415838069097574, 2.008813565693239, 1.9770060636505593, 1.9461455385006035, 1.9162009245189677, 1.8871375852221621, 1.8589408653086041, 1.8315782437365642, 1.80502489661414, 1.7792511778473683, 1.7542375897627938, 1.7299562617348658, 1.7063814729765951, 1.683495573299585, 1.66126954470283, 1.6396827653021957, 1.618713555578951, 1.5983420232332084, 1.5785483578987245, 1.559311368942556, 1.5406117994840014, 1.5224308514258365, 1.5047534798890108, 1.4875565460266, 1.4708328231093706, 1.4545552927708312, 1.4387163359494552, 1.4233001867473225, 1.4082911437622019, 1.3936734435817462, 1.3794387528900618, 1.3655719826313526, 1.3520570534543874, 1.3388877309913578, 1.3260513773922613, 1.3135330313074634, 1.3013279479553583, 1.289421878808165, 1.277803939793993, 1.266468855780222, 1.2554058006542532, 1.2446061768008372, 1.2340600674840116]","[0.1768888888888889, 0.20237037037037034, 0.23, 0.25653703703703706, 0.28325925925925927, 0.3118703703703703, 0.3375185185185185, 0.3621851851851851, 0.385074074074074, 0.40631481481481474, 0.4255925925925925, 0.4434444444444444, 0.45985185185185184, 0.4743333333333333, 0.4888518518518517, 0.5026666666666666, 0.5156481481481481, 0.5275925925925926, 0.538074074074074, 0.548537037037037, 0.5578703703703703, 0.5672962962962962, 0.5763518518518518, 0.5851481481481482, 0.5936111111111111, 0.6014814814814815, 0.6088333333333333, 0.6165925925925926, 0.6231666666666666, 0.6295555555555556, 0.6351111111111111, 0.6406481481481481, 0.6457962962962962, 0.6507592592592594, 0.6564259259259259, 0.6609999999999999, 0.6662222222222222, 0.6710370370370371, 0.6754629629629628, 0.6799814814814815, 0.6848148148148148, 0.6887407407407408, 0.6923148148148149, 0.6962222222222222, 0.6997222222222221, 0.7032592592592593, 0.7062777777777777, 0.7096666666666664, 0.7132777777777778, 0.7162222222222222]",1.1685108691366772,0.7575
2000,0.001,0.7,42.44412612915039,"[2.4742647478750155, 2.3995775736320235, 2.329135419792959, 2.2630102560392746, 2.200669673500742, 2.1416754101399875, 2.0856950442153908, 2.0324712687543425, 1.981809067477874, 1.9334998618863224, 1.8874286301270833, 1.8434412186703344, 1.8014189055050218, 1.7612795156422147, 1.7229290824138759, 1.6862505487498447, 1.651212678520543, 1.617694171959938, 1.5856520700040018, 1.555002463497601, 1.5256842905113233, 1.4976326321404128, 1.4707804307657275, 1.4450765174438547, 1.420458877521372, 1.3968697071066964, 1.3742662807642279, 1.3525968920752627, 1.3317964521342267, 1.3118389307300315, 1.2926750553458362, 1.274267784918966, 1.256567222565005, 1.2395455945911156, 1.2231668634478738, 1.2073996403697516, 1.1922050311001156, 1.1775592715544956, 1.1634412345671312, 1.1498168127482506, 1.1366630197270644, 1.1239564875898793, 1.111678982759163, 1.099810170181082, 1.0883229640590306, 1.0772101130323917, 1.0664484964108567, 1.0560175544393187, 1.045913252629944, 1.0361131617579502]","[0.11575925925925927, 0.13737037037037036, 0.1615, 0.1875185185185185, 0.2123888888888889, 0.24072222222222225, 0.2702037037037037, 0.2985185185185185, 0.32833333333333337, 0.3585185185185185, 0.389037037037037, 0.42062962962962963, 0.45122222222222214, 0.4830925925925926, 0.513537037037037, 0.5395555555555556, 0.5645555555555556, 0.5852592592592593, 0.6027592592592592, 0.6185555555555557, 0.6312037037037037, 0.6442222222222223, 0.6545, 0.6640000000000001, 0.6717222222222221, 0.6798703703703702, 0.6873703703703704, 0.693574074074074, 0.6994074074074074, 0.7054814814814814, 0.7107407407407408, 0.7153703703703704, 0.7200555555555556, 0.7247777777777779, 0.7292592592592592, 0.7328333333333334, 0.7359259259259261, 0.7396111111111111, 0.7427407407407407, 0.7459444444444445, 0.7492777777777779, 0.7521111111111111, 0.7550185185185185, 0.7577592592592592, 0.7604629629629629, 0.7631296296296296, 0.7653518518518517, 0.7678148148148147, 0.7696851851851851, 0.7716111111111111]",0.9617540994950025,0.82175
2000,0.001,0.8,42.46182155609131,"[2.568466310569243, 2.4367078592835187, 2.316402777437131, 2.20762807101755, 2.1083050502586462, 2.0172074490544425, 1.9334098739310195, 1.8562839280920713, 1.7851620653245899, 1.7195524903877168, 1.6589232296353065, 1.602911956439181, 1.5510518840989538, 1.5029681523567748, 1.4583646866809798, 1.416909252779145, 1.3783273174967146, 1.3423704724262653, 1.3088060112203845, 1.2774169612556514, 1.24804081108616, 1.2204764779830979, 1.1945993873643213, 1.1702615611407214, 1.1473235559108539, 1.1256891836201066, 1.1052535982336718, 1.0859215796280408, 1.0676031049310342, 1.0502408908037504, 1.0337369334382782, 1.018056830790694, 1.003127519700335, 0.9888930426113456, 0.9753166212315193, 0.962344744910268, 0.9499485334066526, 0.9380768273789509, 0.9267121328219071, 0.9158123681180982, 0.9053472134455992, 0.8953004200404755, 0.8856393847061794, 0.8763476841274952, 0.8673945447326147, 0.8587731782684787, 0.8504573512718842, 0.8424313500894088, 0.8346870644698546, 0.8271961168548488]","[0.036111111111111115, 0.06383333333333334, 0.11435185185185187, 0.18712962962962967, 0.2661481481481482, 0.3387037037037037, 0.4009259259259259, 0.4519444444444444, 0.49490740740740735, 0.5314259259259259, 0.5632407407407408, 0.588037037037037, 0.6099444444444444, 0.6294444444444445, 0.6476111111111111, 0.6614814814814814, 0.673962962962963, 0.6857037037037037, 0.6958148148148149, 0.7053333333333333, 0.713388888888889, 0.7210185185185186, 0.7284074074074073, 0.7353518518518519, 0.7410925925925924, 0.7466481481481482, 0.7512407407407408, 0.7564259259259258, 0.7608333333333333, 0.7647222222222221, 0.7683703703703704, 0.7721481481481481, 0.7754074074074074, 0.7789444444444444, 0.7813148148148147, 0.7841851851851852, 0.7868333333333334, 0.7891111111111111, 0.7916111111111112, 0.7939444444444445, 0.7960740740740742, 0.797962962962963, 0.7998333333333334, 0.8016851851851853, 0.8033333333333333, 0.8050000000000002, 0.8065740740740741, 0.8079259259259259, 0.8095555555555557, 0.810925925925926]",0.7478522500958404,0.855
