net_function,active_function,loss_function,optimizer_function,weight_decay,momentum,use_lr_scheduler,epoch,val_loss,val_dsc
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,15,0.418850379,0.77928103
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,16,0.414452743,0.795637036
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,17,0.399269413,0.787373244
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,18,0.402541731,0.786032273
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,19,0.393596695,0.79618382
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,20,0.39477392,0.793909515
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,21,0.392398698,0.787405514
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,22,0.389102368,0.793377061
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,23,0.378347672,0.785671422
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,24,0.386018202,0.779460843
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,25,0.387333072,0.794013649
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,26,0.384144142,0.792319294
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,27,0.388979526,0.796457426
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,28,0.376336821,0.784648944
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,29,0.384349023,0.786701183
UNet,ReLU,DiceLoss,SGD,0.0001,0.99,TRUE,30,0.371656188,0.793717591
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,1,0.97776338,0.003496067
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,2,0.973804636,0.032950839
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,3,0.970008629,0.123654702
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,4,0.966647651,0.2441003
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,5,0.964086675,0.247650206
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,6,0.962167609,0.249583936
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,7,0.960674011,0.24604564
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,8,0.959454221,0.242292571
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,9,0.958418852,0.236574681
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,10,0.957517979,0.235112581
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,11,0.956715257,0.23416622
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,12,0.955988013,0.234039824
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,13,0.955324823,0.235038596
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,14,0.954710484,0.234251691
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,15,0.954139295,0.233172699
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,16,0.953615787,0.234148584
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,17,0.95312028,0.232953306
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,18,0.95264776,0.234598875
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,19,0.952194529,0.234585691
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,20,0.951758578,0.232884714
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,21,0.951337031,0.232801319
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,22,0.950927575,0.232787439
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,23,0.95052924,0.233315321
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,24,0.950139926,0.233005684
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,25,0.949758669,0.232128364
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,26,0.949384522,0.231738152
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,27,0.949016869,0.231526787
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,28,0.948657254,0.232791735
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,29,0.948303827,0.231896191
UNet,ReLU,DiceLoss,SGD,0.0003,0,FALSE,30,0.947955492,0.229705882
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,1,0.964446826,0.052540605
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,2,0.955920881,0.081637671
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,3,0.952356387,0.091794219
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,4,0.949936645,0.098892087
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,5,0.947880745,0.107337078
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,6,0.945941272,0.116148955
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,7,0.944027895,0.125687198
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,8,0.942062483,0.13553749
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,9,0.940019593,0.145566833
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,10,0.937813572,0.157252178
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,11,0.935419349,0.164841582
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,12,0.932814899,0.17847948
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,13,0.929969237,0.193809398
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,14,0.926856365,0.213796489
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,15,0.923447808,0.231638051
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,16,0.91970364,0.239920376
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,17,0.915568587,0.271009529
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,18,0.910977517,0.282068565
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,19,0.905871079,0.303218924
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,20,0.900158823,0.283773945
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,21,0.893711856,0.365273131
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,22,0.886384516,0.389179988
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,23,0.878063105,0.528131323
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,24,0.868693567,0.576614104
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,25,0.856462921,0.67812714
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,26,0.841823022,0.767268593
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,27,0.82587774,0.770206889
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,28,0.808297461,0.77110625
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,29,0.789291061,0.770427363
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,FALSE,30,0.769282696,0.767356847
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,1,0.95140787,0.081622018
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,2,0.938258058,0.146387002
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,3,0.911486941,0.257994363
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,4,0.857732498,0.449025464
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,5,0.714655221,0.760088676
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,6,0.579512366,0.749723654
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,7,0.542930279,0.738326541
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,8,0.54372018,0.716235175
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,9,0.532207764,0.71942169
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,10,0.509443011,0.748549715
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,11,0.45733694,0.779363787
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,12,0.447444973,0.78450686
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,13,0.418616474,0.764448899
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,14,0.409561932,0.790811332
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,15,0.394521316,0.798393987
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,16,0.390224323,0.771026184
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,17,0.395902645,0.770658475
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,18,0.366274419,0.800404448
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,19,0.37696483,0.793489775
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,20,0.372107001,0.800037315
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,21,0.372179145,0.798874448
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,22,0.367911106,0.785381832
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,23,0.436883205,0.799767597
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,24,0.385129344,0.803320526
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,25,0.365173164,0.79445277
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,26,0.386949908,0.782642601
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,27,0.379884967,0.787365711
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,28,0.366405586,0.795319194
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,29,0.374931557,0.790680227
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,FALSE,30,0.368053473,0.793266873
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,1,0.974742387,0.065581914
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,2,0.97131625,0.18998168
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,3,0.967232315,0.36332755
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,4,0.963075215,0.376938596
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,5,0.959705177,0.33881893
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,6,0.957158455,0.30203458
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,7,0.955186381,0.270906328
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,8,0.953609909,0.254087891
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,9,0.952317522,0.243367779
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,10,0.951235317,0.234696786
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,11,0.95031421,0.2302637
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,12,0.949519938,0.227133671
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,13,0.948829072,0.22368176
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,14,0.948224547,0.222274177
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,15,0.947690325,0.220818694
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,16,0.947215971,0.219648843
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,17,0.946793369,0.218962153
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,18,0.946413965,0.218558243
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,19,0.946072666,0.218190302
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,20,0.94576765,0.218048679
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,21,0.945492852,0.217881989
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,22,0.945245933,0.217754796
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,23,0.945024621,0.217436612
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,24,0.944827349,0.217322348
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,25,0.944652435,0.217257278
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,26,0.944499266,0.21717544
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,27,0.944366413,0.217133272
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,28,0.944252954,0.217553772
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,29,0.944158571,0.21779529
UNet,ReLU,DiceLoss,SGD,0.0003,0,TRUE,30,0.944082524,0.217768113
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,1,0.954445575,0.206760467
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,2,0.948052948,0.188407262
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,3,0.944155378,0.181725187
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,4,0.940437694,0.179441042
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,5,0.936916309,0.180905057
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,6,0.933694777,0.191668425
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,7,0.930658778,0.203341456
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,8,0.92772389,0.220014505
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,9,0.924795151,0.230904197
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,10,0.921825571,0.24881523
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,11,0.91879692,0.224061402
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,12,0.915703223,0.243712682
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,13,0.912539312,0.262176614
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,14,0.909319443,0.335457566
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,15,0.906042125,0.350411034
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,16,0.902714179,0.362397449
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,17,0.899369183,0.446696146
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,18,0.896016385,0.468282262
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,19,0.892676819,0.475986565
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,20,0.889371568,0.503164018
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,21,0.886126439,0.513488328
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,22,0.882971965,0.491036935
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,23,0.879930825,0.495984733
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,24,0.877017311,0.501639554
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,25,0.874284807,0.506501331
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,26,0.871765236,0.510847358
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,27,0.869489443,0.514950462
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,28,0.86747052,0.53277228
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,29,0.86573139,0.534688003
UNet,ReLU,DiceLoss,SGD,0.0003,0.9,TRUE,30,0.86428403,0.484349349
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,1,0.949402602,0.097221885
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,2,0.93702234,0.16123785
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,3,0.916603525,0.298447573
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,4,0.87645942,0.535725513
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,5,0.78586567,0.769412278
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,6,0.649349746,0.760892198
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,7,0.577801582,0.734691388
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,8,0.547587931,0.739159433
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,9,0.525505699,0.75187123
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,10,0.520053577,0.74996236
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,11,0.513997952,0.748307567
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,12,0.49170481,0.7718372
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,13,0.461433067,0.764071207
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,14,0.452808988,0.788442387
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,15,0.422543625,0.788581797
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,16,0.398110864,0.787095124
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,17,0.415463714,0.793580798
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,18,0.405791433,0.76936686
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,19,0.398832103,0.779712873
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,20,0.418139262,0.797271191
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,21,0.391696964,0.797868683
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,22,0.403186622,0.79361482
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,23,0.405687988,0.795610127
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,24,0.402919718,0.796901188
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,25,0.410419861,0.800010021
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,26,0.398616354,0.799385482
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,27,0.404049337,0.772315661
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,28,0.394895122,0.79301286
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,29,0.396931895,0.797072962
UNet,ReLU,DiceLoss,SGD,0.0003,0.99,TRUE,30,0.406101491,0.794446286
UNet,ReLU,IOULoss,SGD,0,0,FALSE,1,0.986264061,0.052088085
UNet,ReLU,IOULoss,SGD,0,0,FALSE,2,0.985567314,0.060046256
UNet,ReLU,IOULoss,SGD,0,0,FALSE,3,0.984926979,0.065844617
UNet,ReLU,IOULoss,SGD,0,0,FALSE,4,0.984323859,0.069877817
UNet,ReLU,IOULoss,SGD,0,0,FALSE,5,0.983742121,0.073426044
UNet,ReLU,IOULoss,SGD,0,0,FALSE,6,0.983171946,0.075522318
UNet,ReLU,IOULoss,SGD,0,0,FALSE,7,0.982613924,0.076929724
UNet,ReLU,IOULoss,SGD,0,0,FALSE,8,0.982079409,0.078076233
UNet,ReLU,IOULoss,SGD,0,0,FALSE,9,0.981583808,0.079194962
UNet,ReLU,IOULoss,SGD,0,0,FALSE,10,0.981136478,0.08018783
UNet,ReLU,IOULoss,SGD,0,0,FALSE,11,0.98073642,0.081170198
UNet,ReLU,IOULoss,SGD,0,0,FALSE,12,0.980376652,0.082113418
UNet,ReLU,IOULoss,SGD,0,0,FALSE,13,0.98005135,0.083020894
UNet,ReLU,IOULoss,SGD,0,0,FALSE,14,0.979754493,0.083946176
UNet,ReLU,IOULoss,SGD,0,0,FALSE,15,0.979482725,0.084909351
UNet,ReLU,IOULoss,SGD,0,0,FALSE,16,0.979232751,0.08586798
UNet,ReLU,IOULoss,SGD,0,0,FALSE,17,0.979002493,0.086857778
UNet,ReLU,IOULoss,SGD,0,0,FALSE,18,0.97878967,0.087852423
UNet,ReLU,IOULoss,SGD,0,0,FALSE,19,0.978592333,0.088803417
UNet,ReLU,IOULoss,SGD,0,0,FALSE,20,0.978408751,0.089773943
UNet,ReLU,IOULoss,SGD,0,0,FALSE,21,0.978237243,0.09082715
UNet,ReLU,IOULoss,SGD,0,0,FALSE,22,0.978076501,0.091859582
UNet,ReLU,IOULoss,SGD,0,0,FALSE,23,0.977925363,0.092807586
UNet,ReLU,IOULoss,SGD,0,0,FALSE,24,0.977782704,0.093790442
UNet,ReLU,IOULoss,SGD,0,0,FALSE,25,0.977647821,0.094779696
UNet,ReLU,IOULoss,SGD,0,0,FALSE,26,0.977519558,0.095740336
UNet,ReLU,IOULoss,SGD,0,0,FALSE,27,0.977397785,0.096633069
UNet,ReLU,IOULoss,SGD,0,0,FALSE,28,0.977281383,0.097560048
UNet,ReLU,IOULoss,SGD,0,0,FALSE,29,0.977169959,0.098637559
UNet,ReLU,IOULoss,SGD,0,0,FALSE,30,0.977063077,0.099507925
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,1,0.978235818,0.114094097
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,2,0.975010787,0.116824743
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,3,0.973253571,0.121743483
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,4,0.971974566,0.127662425
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,5,0.970891178,0.134246724
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,6,0.969899986,0.141752662
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,7,0.968956922,0.149591282
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,8,0.968036686,0.158542412
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,9,0.967122021,0.169661503
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,10,0.9662025,0.179863927
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,11,0.965270023,0.194821615
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,12,0.964318466,0.208416511
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,13,0.963343274,0.215441375
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,14,0.962340965,0.227622871
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,15,0.961306586,0.226161293
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,16,0.960234267,0.240508526
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,17,0.959119976,0.219124919
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,18,0.957962516,0.236807141
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,19,0.956759552,0.254376383
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,20,0.955503898,0.250277376
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,21,0.954189301,0.262850737
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,22,0.952809691,0.27266104
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,23,0.951352829,0.285053458
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,24,0.949805158,0.279233857
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,25,0.948157069,0.401965652
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,26,0.946400654,0.408844071
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,27,0.944530501,0.415966652
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,28,0.942557624,0.510294856
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,29,0.940478081,0.519909128
UNet,ReLU,IOULoss,SGD,0,0.9,FALSE,30,0.93828031,0.539992706
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,1,0.97291668,0.124928559
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,2,0.968130132,0.215341378
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,3,0.961173029,0.303393459
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,4,0.951326631,0.396239381
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,5,0.936720624,0.56360507
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,6,0.910404058,0.76310726
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,7,0.867300658,0.766066683
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,8,0.823412458,0.744263669
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,9,0.799554286,0.727597316
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,10,0.784334688,0.734802777
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,11,0.772302012,0.749836386
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,12,0.769866748,0.745035022
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,13,0.754585519,0.760919118
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,14,0.746640736,0.753639864
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,15,0.747642089,0.739945653
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,16,0.734115774,0.779030905
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,17,0.709346448,0.784337604
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,18,0.711972901,0.796502096
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,19,0.704685594,0.800516343
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,20,0.700655775,0.784047868
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,21,0.695274921,0.781894454
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,22,0.709103715,0.771397499
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,23,0.697271211,0.792800918
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,24,0.702932761,0.795411978
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,25,0.694523278,0.792932745
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,26,0.69914731,0.793130938
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,27,0.694210546,0.784445398
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,28,0.704721842,0.74732885
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,29,0.699035003,0.775008988
UNet,ReLU,IOULoss,SGD,0,0.99,FALSE,30,0.698545842,0.793657603
UNet,ReLU,IOULoss,SGD,0,0,TRUE,1,0.984592531,0.050646836
UNet,ReLU,IOULoss,SGD,0,0,TRUE,2,0.983806937,0.058953143
UNet,ReLU,IOULoss,SGD,0,0,TRUE,3,0.983101263,0.063661013
UNet,ReLU,IOULoss,SGD,0,0,TRUE,4,0.98248253,0.067671286
UNet,ReLU,IOULoss,SGD,0,0,TRUE,5,0.98193488,0.069891518
UNet,ReLU,IOULoss,SGD,0,0,TRUE,6,0.981493953,0.070365442
UNet,ReLU,IOULoss,SGD,0,0,TRUE,7,0.981118733,0.070593976
UNet,ReLU,IOULoss,SGD,0,0,TRUE,8,0.980799175,0.070742776
UNet,ReLU,IOULoss,SGD,0,0,TRUE,9,0.980533481,0.070844526
UNet,ReLU,IOULoss,SGD,0,0,TRUE,10,0.980303151,0.070961668
UNet,ReLU,IOULoss,SGD,0,0,TRUE,11,0.980100881,0.071057844
UNet,ReLU,IOULoss,SGD,0,0,TRUE,12,0.979920348,0.071161611
UNet,ReLU,IOULoss,SGD,0,0,TRUE,13,0.97975864,0.071267091
UNet,ReLU,IOULoss,SGD,0,0,TRUE,14,0.979613457,0.071368736
UNet,ReLU,IOULoss,SGD,0,0,TRUE,15,0.979482622,0.071469547
UNet,ReLU,IOULoss,SGD,0,0,TRUE,16,0.979365556,0.07156691
UNet,ReLU,IOULoss,SGD,0,0,TRUE,17,0.979259102,0.071657986
UNet,ReLU,IOULoss,SGD,0,0,TRUE,18,0.979162236,0.07175277
